#temps e^- Ar B C K L 
0.8900000000000006 0.46350160068298124 0.6468869787249562 0.29199290716817056 0.41423313538191764 0.12226526393510137 0.12226526393510137 
0.9000000000000006 0.45984253335575465 0.6463240603776179 0.29188192728046886 0.4154699519642957 0.12468751467994985 0.12468751467994985 
0.9100000000000006 0.45621513023353766 0.6457932799690975 0.2917444120984217 0.4166690279633836 0.127115841803079 0.127115841803079 
0.9200000000000006 0.45261901305517294 0.6452938085860366 0.2915811994380183 0.41783118338990893 0.12954980355491846 0.12954980355491846 
0.9300000000000006 0.449053810929958 0.6448248374773098 0.29139310429233045 0.4189572207530503 0.131988968316992 0.131988968316992 
0.9400000000000006 0.44551916014026016 0.6443855776218967 0.29118091938528423 0.42004792537092256 0.13443291448881753 0.13443291448881753 
0.9500000000000006 0.44201470395000736 0.6439752593016391 0.2909454157159245 0.42110406568079756 0.13688123036919536 0.13688123036919536 
0.9600000000000006 0.438540092418881 0.6435931316791412 0.2906873430930774 0.42212639354864023 0.13933351403247904 0.13933351403247904 
0.9700000000000006 0.4350949822220431 0.643238462381046 0.2904074306603368 0.42311564457757145 0.14178937320038576 0.14178937320038576 
0.9800000000000006 0.43167903647523226 0.6429105370868892 0.2901063874113227 0.4240725384148991 0.14424842510986896 0.14424842510986896 
0.9900000000000007 0.4282919245650684 0.6426086591237166 0.28978490269517715 0.42499777905739 0.1467102963775419 0.1467102963775419 
1.0000000000000007 0.4249333219844115 0.6423321490666205 0.28944364671228057 0.42589205515447864 0.1491746228611101 0.1491746228611101 
1.0100000000000007 0.421602910172621 0.6420803443453356 0.28908327100018993 0.4267560403091393 0.15164104951824003 0.15164104951824003 
1.0200000000000007 0.41830037636056955 0.6418525988570101 0.2887044089098124 0.42759039337616767 0.15410923026326323 0.15410923026326323 
1.0300000000000007 0.4150254134202672 0.6416482825852554 0.28830767607184465 0.42839575875764496 0.15657882782208815 0.15657882782208815 
1.0400000000000007 0.41177771971895727 0.6414667812255527 0.2878936708535187 0.4291727666953764 0.15904951358566674 0.15904951358566674 
1.0500000000000007 0.40855699897754605 0.641307495817087 0.2874629748057097 0.4299220335601168 0.16152096746233752 0.16152096746233752 
1.0600000000000007 0.40536296013323786 0.6411698423810573 0.28701615310046913 0.4306441621374167 0.16399287772934587 0.16399287772934587 
1.0700000000000007 0.4021953172062447 0.6410532515655023 0.28655375495905905 0.43133974190993696 0.16646494088381875 0.16646494088381875 
1.0800000000000007 0.39905378917044737 0.6409571682966643 0.2860763140705708 0.43200934933610097 0.16893686149345205 0.16893686149345205 
1.0900000000000007 0.39593809982788686 0.6408810514369073 0.2855843490012208 0.432653548124965 0.1714083520471486 0.1714083520471486 
1.1000000000000008 0.39284797768696916 0.640824373449187 0.2850783635944226 0.4332728895072039 0.17387913280582737 0.17387913280582737 
1.1100000000000008 0.3897831558442692 0.6407866200680666 0.28455884736174236 0.43386791250212486 0.17634893165360638 0.17634893165360638 
1.1200000000000008 0.3867433718698233 0.6407672899772601 0.28402627586484985 0.4344391441806305 0.17881748394954655 0.17881748394954655 
1.1300000000000008 0.38372836769580354 0.6407658944936745 0.2834811110885827 0.43498709992406887 0.18128453238012804 0.18128453238012804 
1.1400000000000008 0.38073788950846865 0.6407819572579185 0.2829238018052477 0.4355122836789157 0.1837498268126161 0.1837498268126161 
1.1500000000000008 0.3777716876432924 0.6408150139312339 0.2823547839302848 0.43601518820724783 0.18621312414946026 0.18621312414946026 
1.1600000000000008 0.3748295164831694 0.6408646118988008 0.28177448086942586 0.43649629533297274 0.1886741881838583 0.1886741881838583 
1.1700000000000008 0.371911134359605 0.6409303099793637 0.281183303857481 0.43695607618379173 0.19113278945660378 0.19113278945660378 
1.1800000000000008 0.3690163034567956 0.641011678141115 0.2805816522888904 0.4373949914288797 0.19358870511432508 0.19358870511432508 
1.1900000000000008 0.36614478971851183 0.6411082972237732 0.27996991404017946 0.4378134915122745 0.1960417187692141 0.1960417187692141 
1.2000000000000008 0.3632963627576961 0.6412197586667845 0.2793484657844586 0.43821201688197275 0.19849162036033158 0.19849162036033158 
1.2100000000000009 0.36047079576869184 0.6413456642435745 0.2787176732981105 0.4385909982147407 0.20093820601656795 0.20093820601656795 
1.2200000000000009 0.35766786544202234 0.641485625801772 0.2780778917598078 0.43895085663664835 0.20338127792132982 0.20338127792132982 
1.2300000000000009 0.3548873518816405 0.6416392650093239 0.27742946604200575 0.43929200393934675 0.20582064417901327 0.20582064417901327 
1.2400000000000009 0.35212903852457333 0.6418062131064188 0.2767727309950547 0.43961484279210794 0.20825611868331925 0.20825611868331925 
1.2500000000000009 0.349392712062886 0.6419861106631326 0.2761080117240782 0.43991976694965684 0.2106875209874576 0.2106875209874576 
1.260000000000001 0.34667816236789534 0.6421786073427078 0.27543562385876036 0.4402071614558243 0.21311467617628083 0.21311467617628083 
1.270000000000001 0.3439851824165609 0.6423833616703768 0.2747558738161895 0.44047740284305703 0.2155374147403825 0.2155374147403825 
1.280000000000001 0.34131356821998887 0.6426000408076386 0.2740690590569005 0.44073085932782263 0.21795557245218902 0.21795557245218902 
1.290000000000001 0.3386631187539809 0.6428283203318943 0.2733754683342606 0.44096789100195083 0.22036899024406872 0.22036899024406872 
1.300000000000001 0.33603363589156676 0.6430678840213508 0.2726753819373418 0.44118885001995656 0.22277751408847712 0.22277751408847712 
1.310000000000001 0.33342492433745746 0.6433184236450944 0.2719690719274209 0.4413940807823904 0.22518099488015264 0.22518099488015264 
1.320000000000001 0.3308367915643615 0.6435796387582426 0.2712568023682488 0.441583920115266 0.22757928832037297 0.22757928832037297 
1.330000000000001 0.3282690477511053 0.643851236502078 0.2705388295502274 0.44175869744561674 0.22997225480327846 0.22997225480327846 
1.340000000000001 0.3257215057225025 0.6441329314090669 0.26981540220863326 0.4419187349732331 0.23235975930426486 0.23235975930426486 
1.350000000000001 0.32319398089091855 0.64442444521267 0.26908676173602347 0.4420643478386367 0.23474167127044526 0.23474167127044526 
1.360000000000001 0.32068629119947784 0.6447255066618476 0.26835314238895924 0.4421958442873457 0.237117864513177 0.237117864513177 
1.370000000000001 0.3181982570668631 0.6450358513401657 0.26761477148917906 0.4423135258304898 0.2394882171026477 0.2394882171026477 
1.380000000000001 0.31572970133365796 0.6453552214894068 0.2668718696193544 0.4424176874018322 0.24185261126451046 0.24185261126451046 
1.390000000000001 0.31328044921018533 0.6456833658375938 0.26612465081355546 0.4425086175112572 0.24421093327855808 0.24421093327855808 
1.400000000000001 0.31085032822579545 0.6460200394313304 0.26537332274255576 0.44258659839478376 0.24656307337942135 0.24656307337942135 
1.410000000000001 0.3084391681795595 0.6463650034723682 0.2646180868940995 0.4426519061611641 0.24890892565927691 0.24890892565927691 
1.420000000000001 0.3060468010923252 0.6467180251583077 0.26385913874825667 0.4427048109351281 0.2512483879725472 0.2512483879725472 
1.430000000000001 0.30367306116009307 0.6470788775273402 0.26309666794798564 0.4427455769973343 0.2535813618425732 0.2535813618425732 
1.440000000000001 0.3013177847086732 0.6474473393069448 0.262330858465023 0.4427744629210877 0.2559077523702397 0.2559077523702397 
1.450000000000001 0.29898081014958255 0.6478231947664485 0.2615618887612178 0.44279172170588554 0.25822746814453257 0.25822746814453257 
1.460000000000001 0.2966619779371459 0.6482062335733623 0.26078993194542394 0.4427976009078517 0.2605404211550031 0.2605404211550031 
1.470000000000001 0.29436113052676344 0.6485962506534076 0.2600151559260654 0.4427923427671196 0.26284652670611763 0.26284652670611763 
1.480000000000001 0.29207811233430914 0.6489930460541468 0.25923772355948177 0.442776184332225 0.2651457033334666 0.2651457033334666 
1.490000000000001 0.2898127696966262 0.6493964248121339 0.25845779279416536 0.4427493575815671 0.2674378727218074 0.2674378727218074 
1.500000000000001 0.28756495083308586 0.6498061968235037 0.25767551681099343 0.44271208954199925 0.2697229596249155 0.2697229596249155 
1.5100000000000011 0.28533450580817765 0.650222176717916 0.2568910441595611 0.4426646024046068 0.2720008917872162 0.2720008917872162 
1.5200000000000011 0.2831212864950995 0.6506441837357765 0.25610451889071584 0.44260711363773125 0.27427159986716987 0.27427159986716987 
1.5300000000000011 0.2809251465403181 0.651072041608654 0.25531608068539297 0.44253983609729924 0.2765350173623833 0.2765350173623833 
1.5400000000000011 0.2787459413290697 0.6515055784428186 0.2545258649798498 0.44246297813451296 0.2787910805364179 0.2787910805364179 
1.5500000000000012 0.2765835279517737 0.6519446266058236 0.2537340030873938 0.4423767437009591 0.28103972834726776 0.28103972834726776 
1.5600000000000012 0.27443776517133056 0.6523890226160552 0.252940622316697 0.4422813324511926 0.2832809023774774 0.2832809023774774 
1.5700000000000012 0.272308513391279 0.6528386070351806 0.2521458460867887 0.4421769398428504 0.28551454676587124 0.28551454676587124 
1.5800000000000012 0.2701956346247854 0.6532932243634183 0.2513497940388144 0.4420637572343492 0.2877406081408661 0.2877406081408661 
1.5900000000000012 0.26809899246444135 0.6537527229375644 0.2505525821446487 0.4419419719802228 0.2899590355553366 0.2899590355553366 
1.6000000000000012 0.2660184520528449 0.6542169548317022 0.24975432281244592 0.4418117675241501 0.29216978042300573 0.29216978042300573 
1.6100000000000012 0.2639538800539425 0.6546857757605304 0.24895512498921218 0.4416733234897271 0.2943727964563311 0.2943727964563311 
1.6200000000000012 0.2619051446251086 0.6551590449852432 0.24815509426047916 0.44152681576903446 0.29656803960585754 0.29656803960585754 
1.6300000000000012 0.25987211538994154 0.6556366252218956 0.24735433294715853 0.4413724166090504 0.2987554680010087 0.2987554680010087 
1.6400000000000012 0.2578546634117539 0.6561183825521932 0.24655294019965415 0.4412102946959594 0.3009350418922873 0.3009350418922873 
1.6500000000000012 0.25585266116773775 0.6566041863366439 0.24575101208930678 0.44104061523740556 0.30310672359485735 0.30310672359485735 
1.6600000000000013 0.25386598252378384 0.6570939091300086 0.24494864169724484 0.44086354004273787 0.305270477433479 0.305270477433479 
1.6700000000000013 0.2518945027099364 0.657587426598996 0.24414591920071235 0.4406792276012956 0.3074262696887688 0.3074262696887688 
1.6800000000000013 0.2499380982964643 0.6580846174421386 0.24334293195694356 0.44048783315877926 0.30957406854475716 0.30957406854475716 
1.6900000000000013 0.2479966471705309 0.6585853633117972 0.24253976458465237 0.44028950879175344 0.3117138440377164 0.3117138440377164 
1.7000000000000013 0.246070028513445 0.6590895487382369 0.24173649904320219 0.44008440348032424 0.3138455680062316 0.3138455680062316 
1.7100000000000013 0.24415812277847557 0.6595970610557207 0.24093321470952125 0.43987266317903756 0.3159692140424877 0.3159692140424877 
1.7200000000000013 0.24226081166921482 0.660107790330568 0.2401299884528254 0.4396544308860387 0.31808475744474723 0.31808475744474723 
1.7300000000000013 0.24037797811847259 0.6606216292911267 0.23932689470721003 0.43942984671053675 0.3201921751709914 0.3201921751709914 
1.7400000000000013 0.23850950626768747 0.6611384732596082 0.23852400554217024 0.4391990479386136 0.32229144579369967 0.32229144579369967 
1.7500000000000013 0.23665528144683923 0.6616582200857368 0.2377213907311076 0.4389621690974189 0.3243825494557425 0.3243825494557425 
1.7600000000000013 0.23481519015484875 0.6621807700821655 0.23691911781787942 0.4387193420177898 0.32646546782736213 0.32646546782736213 
1.7700000000000014 0.23298912004045044 0.6627060259616101 0.23611725218144625 0.43847069589533366 0.32854018406421653 0.32854018406421653 
1.7800000000000014 0.23117695988352485 0.6632338927756589 0.23531585709866992 0.4382163573500124 0.33060668276646343 0.33060668276646343 
1.7900000000000014 0.22937859957687706 0.6637642778552102 0.23451499380531543 0.4379564504842642 0.3326649499388595 0.3326649499388595 
1.8000000000000014 0.22759393010844925 0.6642970907524972 0.23371472155530643 0.43769109693969915 0.33471497295185226 0.33471497295185226 
1.8100000000000014 0.2258228435439543 0.6648322431846556 0.23291509767828383 0.43742041595240505 0.33675674050364124 0.33675674050364124 
1.8200000000000014 0.22406523300991865 0.6653696489787941 0.23211617763551592 0.4371445244068958 0.33879024258318624 0.33879024258318624 
1.8300000000000014 0.22232099267712332 0.6659092240185284 0.23131801507420588 0.4368635368887375 0.3408154704341398 0.3408154704341398 
1.8400000000000014 0.22059001774443115 0.6664508861919359 0.23052066188024262 0.43657756573588563 0.3428324165196838 0.3428324165196838 
1.8500000000000014 0.21887220442298969 0.6669945553408987 0.22972416822943909 0.43628672108876365 0.3448410744882473 0.3448410744882473 
1.8600000000000014 0.2171674499207994 0.6675401532117917 0.22892858263730065 0.43599111093911624 0.34684143914008503 0.34684143914008503 
1.8700000000000014 0.2154756524276366 0.668087603407484 0.22813395200736566 0.43569084117766677 0.3488335063946973 0.3488335063946973 
1.8800000000000014 0.21379671110032147 0.6686368313406159 0.2273403216781585 0.43538601564060986 0.3508172732590693 0.3508172732590693 
1.8900000000000015 0.2121305260483211 0.669187764188119 0.22654773546879503 0.43507673615496734 0.3527927377967123 0.3527927377967123 
1.9000000000000015 0.21047699831967898 0.6697403308469428 0.22575623572327816 0.4347631025828365 0.35475989909748523 0.35475989909748523 
1.9100000000000015 0.2088360298872613 0.6702944618909594 0.22496586335352173 0.4344452128645596 0.35671875724817975 0.35671875724817975 
1.9200000000000015 0.20720752363531142 0.670850089529011 0.22417665788113822 0.43412316306083987 0.3586693133038494 0.3586693133038494 
1.9300000000000015 0.20559138334630417 0.671407147564071 0.223388657478026 0.43379704739383207 0.36061156925986443 0.36061156925986443 
1.9400000000000015 0.2039875136880916 0.6719655713534882 0.22260189900579036 0.4334669582872334 0.36254552802467566 0.36254552802467566 
1.9500000000000015 0.20239582020133237 0.6725252977702848 0.22181641805403146 0.4331329864053991 0.36447119339326917 0.36447119339326917 
1.9600000000000015 0.20081620928719685 0.6730862651654796 0.221032248977532 0.43279522069150866 0.36638857002129516 0.36638857002129516 
1.9700000000000015 0.1992485881953402 0.6736484133314093 0.22024942493237548 0.4324537484048057 0.36829766339985476 0.36829766339985476 
1.9800000000000015 0.19769286501213695 0.6742116834660189 0.21946797791102637 0.43210865515693575 0.37019847983092796 0.37019847983092796 
1.9900000000000015 0.19614894864916915 0.6747760181380973 0.2186879387764014 0.431760024947404 0.3720910264034275 0.3720910264034275 
2.0000000000000013 0.1946167488319615 0.6753413612534314 0.21790933729496106 0.4314079401981764 0.3739753109698628 0.3739753109698628 
2.010000000000001 0.19309617608895707 0.675907658021853 0.21713220216884932 0.43105248178744465 0.375851342123599 0.375851342123599 
2.020000000000001 0.19158714174072686 0.6764748549251565 0.21635656106710904 0.4306937290825779 0.377719129176696 0.377719129176696 
2.0300000000000007 0.1900895578894071 0.6770428996858604 0.2155824406559995 0.43033175997227985 0.37957868213831386 0.37957868213831386 
2.0400000000000005 0.18860333740835805 0.6776117412367927 0.21480986662844162 0.42996665089797304 0.3814300116936697 0.3814300116936697 
2.0500000000000003 0.18712839393203862 0.678181329691477 0.2140388637326161 0.42959847688442976 0.38327312918353246 0.38327312918353246 
2.06 0.18566464184609094 0.6787516163152969 0.21326945579973883 0.42922731156966754 0.3851080465842424 0.3851080465842424 
2.07 0.1842119962776293 0.6793225534974168 0.21250166577103693 0.4288532272341296 0.3869347764882419 0.3869347764882419 
2.0799999999999996 0.1827703730857282 0.6798940947234418 0.2117355157239488 0.4284762948291677 0.388753332085105 0.388753332085105 
2.0899999999999994 0.18133968885210422 0.6804661945487929 0.21097102689757005 0.4280965840048442 0.3905637271430525 0.3905637271430525 
2.099999999999999 0.1799198608719866 0.6810388085727803 0.21020821971736714 0.42771416313707233 0.39236597599094186 0.39236597599094186 
2.109999999999999 0.17851080714517178 0.6816118934133547 0.20944711381917974 0.4273290993541109 0.3941600935007181 0.3941600935007181 
2.1199999999999988 0.17711244636725657 0.6821854066825194 0.20868772807253255 0.4269414585624288 0.3959460950703154 0.3959460950703154 
2.1299999999999986 0.1757246979210462 0.6827593069623837 0.2079300806032757 0.42655130547195685 0.39772399660699775 0.39772399660699775 
2.1399999999999983 0.17434748186813195 0.6833335537818421 0.20717418881557376 0.4261587036207419 0.399493814511127 0.399493814511127 
2.149999999999998 0.17298071894063444 0.6839081075938601 0.2064200694132618 0.425763715399018 0.4012555656603484 0.4012555656603484 
2.159999999999998 0.17162433053310783 0.6844829297533518 0.2056677384205865 0.42536640207271004 0.4030092673941829 0.4030092673941829 
2.1699999999999977 0.17027823869460168 0.6850579824956327 0.20491721120235015 0.42496682380638456 0.4047549374990146 0.4047549374990146 
2.1799999999999975 0.1689423661208755 0.6856332289154324 0.20416850248347504 0.4245650396856601 0.4064925941934653 0.4064925941934653 
2.1899999999999973 0.1676166361467625 0.6862086329464515 0.20342162636800407 0.424161107739093 0.4082222561141454 0.4082222561141454 
